Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
73,35,347.0,347,356.5268300000006,1.4786348025584022,1.0,0.016481521,3.651142939481268e-05,3.651142939481268e-05,5.8766e-05,3.793e-05,4.2016e-05
74,35,159.0,159,187.58048999999983,0.30955382574699675,1.0,0.007760411,3.787639622641511e-05,3.787639622641511e-05,5.9639e-05,3.9792e-05,4.6207e-05
75,35,183.0,183,204.12470999999985,0.43235358922180805,1.0,0.008375626,3.5039142076502724e-05,3.5039142076502724e-05,5.9487e-05,3.2685e-05,4.1353e-05
76,35,1175.0,1175,1201.0952299999997,7.517801787107295,1.0,0.065741195,4.5208485106383006e-05,4.5208485106383006e-05,0.009315381,3.7431e-05,4.2063e-05
77,35,117.0,117,146.40890999999982,0.024626705857651587,1.0,0.0058718,3.915047863247863e-05,3.915047863247863e-05,5.8966e-05,4.0642e-05,4.6944e-05
78,35,2326.0,2326,2353.337859999997,15.712860308216724,1.0,0.122748894,4.203089939810841e-05,4.203089939810841e-05,0.009444981,3.7448e-05,4.5835e-05
79,35,129.0,129,148.46786999999986,0.041076151742513486,1.0,0.006490194,3.960571317829458e-05,3.960571317829458e-05,6.1185e-05,4.0499e-05,4.9502e-05
80,35,496.0,496,515.0536600000011,2.602529621598944,1.0,0.033333279,5.614478427419357e-05,5.614478427419357e-05,0.00943028,3.8107e-05,4.5933e-05
81,40,662.0,662,685.1957600000002,3.2275157946692996,1.0,0.040809432,5.083191087613293e-05,5.083191087613293e-05,0.00934936,3.6818e-05,4.4444e-05
82,40,226.0,226,250.85259999999988,0.5478040352933911,1.0,0.010784093,3.664650000000002e-05,3.664650000000002e-05,5.9345e-05,3.8088e-05,4.4707e-05
83,40,784.0,784,817.136800000001,3.9996133137542897,1.0,0.047083017,4.9248989795918404e-05,4.9248989795918404e-05,0.009443379,3.7598e-05,4.3855e-05
84,40,255.0,255,274.88208000000014,0.7054354138230557,1.0,0.011850867,3.5906796078431384e-05,3.5906796078431384e-05,5.8319e-05,3.7267e-05,4.4383e-05
85,40,478.0,478,478.82842000000005,1.948814016504496,1.0,0.032853209,3.84120732217573e-05,3.84120732217573e-05,0.000133438,3.8423e-05,4.5857e-05
86,40,244.0,244,272.5804900000001,0.695574085593432,1.0,0.011839251,3.744733606557374e-05,3.744733606557374e-05,5.8959e-05,3.8197e-05,4.5806e-05
87,40,177.0,177,185.69840999999994,0.15931083780746616,1.0,0.008644194,3.830090395480227e-05,3.830090395480227e-05,5.9259e-05,3.9162e-05,4.8175e-05
88,40,160.0,160,161.65684,0.0,1.0,0.007142788,3.4040599999999994e-05,3.4040599999999994e-05,5.7406e-05,3.1927e-05,4.1093e-05
89,40,722.0,722,738.1541900000004,3.5910821619604456,1.0,0.043752566,5.0166844875346246e-05,5.0166844875346246e-05,0.009453309,3.6883e-05,4.5082e-05
90,40,135.0,135,163.1662799999998,0.010880862400097918,1.0,0.006579328,3.8023259259259255e-05,3.8023259259259255e-05,5.7866e-05,3.9433e-05,4.746e-05
91,45,993.0,993,1014.5389200000004,4.629759280839023,1.0,0.057653309,4.762682779456191e-05,4.762682779456191e-05,0.009429747,3.7998e-05,4.4029e-05
92,45,156.0,156,188.30837999999977,0.025533057401153293,1.0,0.007601331,3.803603846153845e-05,3.803603846153845e-05,7.2339e-05,4.017e-05,4.855e-05
93,45,171.0,171,180.11261999999994,1.454666592594597e-05,1.0,0.008054298,3.599430994152047e-05,3.599430994152047e-05,5.9664e-05,3.3318e-05,4.2347e-05
94,45,164.0,164,183.05365999999987,0.006452936001758689,1.0,0.00772854,3.63866280487805e-05,3.63866280487805e-05,6.2588e-05,3.815e-05,4.1215e-05
95,45,971.0,971,984.2547200000007,4.386683012259198,1.0,0.055710515,3.704840267765194e-05,3.704840267765194e-05,0.00011875,3.7582e-05,4.132e-05
96,45,161.0,161,182.12470999999985,0.009728391639407034,1.0,0.007487225,3.57431552795031e-05,3.57431552795031e-05,5.9032e-05,3.2453e-05,4.1218e-05
97,45,480.0,480,487.8699900000005,1.695861137205064,1.0,0.031595853,5.528667708333335e-05,5.528667708333335e-05,0.009489011,3.6631e-05,4.3247e-05
98,45,183.0,183,199.1541899999999,0.08857168625307406,1.0,0.009064004,3.867396174863388e-05,3.867396174863388e-05,6.5739e-05,3.9997e-05,4.8559e-05
99,45,208.0,208,226.63944999999987,0.2442462256382095,1.0,0.00993967,3.702611538461538e-05,3.702611538461538e-05,5.9762e-05,3.9378e-05,4.3038e-05
100,45,153.0,153,185.30837999999977,0.009579842004901994,1.0,0.008079798,4.2031169934640515e-05,4.2031169934640515e-05,6.0395e-05,4.133e-05,4.989e-05
101,50,293.0,293,307.49735000000015,0.514914523598385,1.0,0.01294482,3.3623720136518776e-05,3.3623720136518776e-05,5.9094e-05,3.0616e-05,4.0742e-05
102,50,228.0,228,256.9946999999998,0.2724399663316324,1.0,0.010829052,3.7008627192982454e-05,3.7008627192982454e-05,6.0682e-05,3.7697e-05,4.3483e-05
103,50,191.0,191,203.8405099999999,0.00871194576405333,1.0,0.009327569,3.821423036649215e-05,3.821423036649215e-05,6.3705e-05,3.9786e-05,4.6612e-05
104,50,218.0,218,230.01208999999992,0.13317612572667223,1.0,0.010485213,3.7275233944954146e-05,3.7275233944954146e-05,5.8446e-05,3.9666e-05,4.7085e-05
105,50,296.0,296,325.8231200000001,0.5993673669742788,1.0,0.014506054,3.786932094594596e-05,3.786932094594596e-05,7.3839e-05,3.7921e-05,4.846e-05
106,50,2381.0,2381,2399.639449999997,10.991002648410939,1.0,0.148647265,5.178296052078962e-05,5.178296052078962e-05,0.024453565,3.7449e-05,4.1773e-05
107,50,194.0,194,204.35524999999993,0.01160957378347575,1.0,0.009666652,3.904439690721649e-05,3.904439690721649e-05,5.9918e-05,4.0279e-05,4.87e-05
108,50,322.0,322,336.0831400000007,0.654440976666342,1.0,0.014980345,3.5703630434782625e-05,3.5703630434782625e-05,5.8689e-05,3.6982e-05,4.0878e-05
109,50,1042.0,1042,1053.59788,4.239173943311785,1.0,0.058543549,3.678714011516313e-05,3.678714011516313e-05,6.4055e-05,3.686e-05,4.2433e-05
110,50,1653.0,1653,1676.1957599999964,7.248588947394303,1.0,0.088553181,4.334418390804598e-05,4.334418390804598e-05,0.009255756,3.7467e-05,4.1313e-05
111,55,890.0,890,914.0241800000002,3.1349205157204256,1.0,0.052087457,4.8032516853932615e-05,4.8032516853932615e-05,0.009508572,3.7259e-05,4.41e-05
112,55,861.0,861,870.1126200000003,2.938230379288496,1.0,0.050618232,4.822421951219512e-05,4.822421951219512e-05,0.009473491,3.7757e-05,4.242e-05
113,55,2550.0,2550,2568.639449999996,10.60652229903753,1.0,0.132552136,4.125486156862744e-05,4.125486156862744e-05,0.009265891,3.7199e-05,4.5217e-05
114,55,236.0,236,236.41421,0.0604387279088544,1.0,0.010369322,3.346371610169492e-05,3.346371610169492e-05,5.8801e-05,3.2287e-05,4.0399e-05
115,55,417.0,417,426.11262000000056,0.9364354464894367,1.0,0.028802711,5.8397594724220646e-05,5.8397594724220646e-05,0.009429437,3.481e-05,4.183e-05
116,55,232.0,232,250.63944999999987,0.12258453889909014,1.0,0.011449063,3.8545625e-05,3.8545625e-05,6.5311e-05,3.9941e-05,4.7729e-05
117,55,1410.0,1410,1444.7936399999953,5.47192994087079,1.0,0.077790025,4.472787943262414e-05,4.472787943262414e-05,0.009223238,3.7986e-05,4.1547e-05
118,55,239.0,239,273.79364000000015,0.2353636240581156,1.0,0.0111027,3.574361924686193e-05,3.574361924686193e-05,5.8815e-05,3.5733e-05,4.3864e-05
119,55,199.0,199,235.45047999999974,0.0523396799856965,1.0,0.009707712,3.795762814070351e-05,3.795762814070351e-05,5.8261e-05,3.9423e-05,4.4804e-05
120,55,173.0,173,223.94782999999967,0.0026317603868179426,1.0,0.008908299,4.052398843930636e-05,4.052398843930636e-05,6.2688e-05,4.0865e-05,4.9527e-05
121,60,2789.0,2789,2820.894169999994,10.601933741877085,1.0,0.145965871,4.169023592685546e-05,4.169023592685546e-05,0.009505288,3.8265e-05,4.639e-05
122,60,311.0,311,364.43309000000136,0.5096648301574207,1.0,0.015294689,3.84936270096463e-05,3.84936270096463e-05,6.9321e-05,4.0054e-05,4.6072e-05
123,60,1051.0,1051,1058.4557799999995,3.37053340490544,1.0,0.059980463,4.641647383444342e-05,4.641647383444342e-05,0.009469037,3.7689e-05,4.2392e-05
124,60,1092.0,1092,1133.8352099999997,3.6585118944903234,1.0,0.061863006,4.602232326007324e-05,4.602232326007324e-05,0.009518534,3.7336e-05,4.5544e-05
