Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
90,40,178.0,178,185.04157,0.14944789201344244,1.0,0.037262573,3.143108988764044e-05,3.143108988764044e-05,6.4445e-05,3.1051e-05,3.7047e-05
91,45,640.0,640,649.5268300000006,2.5661443309157423,1.0,0.145531768,3.1796998437500014e-05,3.1796998437500014e-05,0.003053657,2.6974e-05,3.4768e-05
92,45,5065.0,5065,5168.552499999982,27.421596014363146,1.0,1.1214801,3.0913099308983156e-05,3.0913099308983156e-05,0.003337319,2.7577e-05,3.5295e-05
93,45,5619.0,5619,5761.488239999975,30.741987989642308,1.0,1.297232878,3.1023409325502696e-05,3.1023409325502696e-05,0.003842185,2.7744e-05,3.5258e-05
94,45,228.0,228,237.52682999999993,0.29323309867206726,1.0,0.047366987,3.2775978070175445e-05,3.2775978070175445e-05,6.4561e-05,3.2983e-05,4.0994e-05
95,45,391.0,391,391.41421,1.174016118461248,1.0,0.083213846,3.86828644501279e-05,3.86828644501279e-05,0.003040894,3.1875e-05,3.8419e-05
96,45,2922.0,2922,3020.996189999987,15.524158284242066,1.0,0.679973495,3.087029671457907e-05,3.087029671457907e-05,0.003140846,2.8343e-05,3.5734e-05
97,45,280.0,280,287.45578000000023,0.5787074026680153,1.0,0.062678201,3.237217142857144e-05,3.237217142857144e-05,6.5316e-05,3.3443e-05,3.8886e-05
98,45,359.0,359,359.41421,0.9760845493231877,1.0,0.075899809,3.1392359331476304e-05,3.1392359331476304e-05,6.5298e-05,3.2163e-05,3.6458e-05
99,45,26581.0,26581,27080.95146999973,148.89262944943366,1.0,5.844819698,3.572408957526055e-05,3.572408957526055e-05,0.009194686,2.8188e-05,3.6878e-05
100,45,369.0,369,371.48526000000015,1.0455110401409622,1.0,0.087023608,4.009123035230354e-05,4.009123035230354e-05,0.003030617,3.227e-05,4.1501e-05
101,50,296.0,296,307.1836700000001,0.5336485501457849,1.0,0.061068309,3.3034277027027026e-05,3.3034277027027026e-05,5.6204e-05,3.4175e-05,3.9504e-05
102,50,362.0,362,363.6568400000001,0.8135056127105085,1.0,0.080177169,4.010009116022102e-05,4.010009116022102e-05,0.003061557,3.3201e-05,3.9639e-05
103,50,361.0,361,363.0710500000001,0.7979065667695026,1.0,0.082516145,3.965375623268696e-05,3.965375623268696e-05,0.003031863,3.2716e-05,3.8587e-05
