Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
166,80,39177.0,38,634.3446500000027,0.9796112520635837,14.894736842105264,23.577048566,0.6167296699210528,0.04147677419434629,9.682952538,0.040232876,0.738186869
167,80,33701.0,21,405.8110300000004,0.25534319927490406,18.476190476190474,19.707249498,0.9338511754285712,0.05061609331958762,11.77978602,0.015636567,1.676122598
168,80,33073.0,19,409.32577000000015,0.26408852694936297,20.736842105263158,19.502559543,1.0213544072631577,0.04932294386802023,13.100201244,0.033512662,2.514681482
169,80,35205.0,23,431.4973500000004,0.33568180551858334,18.130434782608695,20.472341478,0.8854424920434782,0.048907743251798495,12.180359839,0.029763737,1.536368753
170,80,44264.0,27,543.1247100000004,0.6877133162011256,19.333333333333332,25.937284602,0.9558074271851852,0.049510526772030654,11.184565758,0.05609764,2.527184962
171,85,29195.0,19,435.89417000000066,0.27524909964863825,21.263157894736842,16.906993617,0.8842101001052631,0.04165746249009898,12.07238126,0.068112451,2.854314998
172,85,44075.0,42,666.1020200000024,0.9485042401266112,14.261904761904763,27.029758075,0.6394477595476191,0.044931860300500885,13.460910287,0.037625277,0.668181812
173,85,44280.0,42,667.2736000000024,0.9452679695881407,14.30952380952381,27.018243818,0.6395217913095239,0.04476402451247918,13.535398746,0.025121471,0.617000877
174,85,31377.0,17,386.1662800000003,0.1338855855935223,21.058823529411764,18.115442899,1.0599887914117645,0.050413193773742995,16.643942244,0.010691584,0.566125997
175,85,34271.0,22,370.1662800000008,0.08864750723478584,15.545454545454545,19.366665224,0.8765386620454546,0.05645591754385964,18.92216533,0.001081825,0.094120657
176,85,40528.0,31,672.4036100000021,0.9557361748169843,19.806451612903224,24.347991132,0.7805027797096772,0.0394796304348534,10.856381818,0.178887166,1.98327013
177,85,44723.0,45,684.7588600000025,1.0075312156437428,13.688888888888888,27.90028355,0.6157235788000001,0.045092959258116905,10.330255818,0.023292059,0.675609389
178,85,43610.0,33,708.5336200000017,1.0718387171292192,19.939393939393938,26.804066244,0.8065965105757574,0.0405449202142857,10.357612156,0.159955094,2.209682574
179,85,36845.0,21,410.66893000000016,0.19491310255731384,18.904761904761905,21.482628292,1.0170612946190476,0.05391801509823673,13.735781062,0.018144957,1.398625266
180,85,35812.0,23,429.3968200000004,0.260670033175774,17.91304347826087,20.949868087,0.9059921394782608,0.05064826813592238,13.355971649,0.027386677,1.598571526
181,90,28840.0,20,454.59258000000113,0.2609707913788831,20.7,16.577572206,0.8237082671500001,0.03986744471014494,11.938231328,0.045429468,2.718197719
182,90,48655.0,40,779.4451800000023,1.1420273055551038,17.85,30.253122295,0.751440683725,0.04217130719887956,15.751978312,0.122798492,1.58858787
183,90,36757.0,23,450.56840000000017,0.24305704227683586,18.869565217391305,21.546181219,0.9319731405217395,0.04946434615207374,15.518459861,0.031337872,1.806219668
